 #############
 #/accessibilite-des-equipements-de-la-ville-de-paris-prs                                                                                                                                                                                                                                                                                                                                                         
 #/jeux-de-donnees-club-de-la-croisiere-marseille-provence-op                                                                                                                                                                                                                                                                                                                                                     
 11/04/2014 739            0   0.00000000    


 #/jeux-de-donnees-de-data-gouv-fr                                                                                                                                                                                                                                                                                                                                                                                
 08/04/2014 67            0   0.00000000    
 09/04/2014 69            0  0.507352948    
 11/04/2014 69            0  0.673170745    
 14/04/2014 122            0   1.11926603    


 #/jeux-de-donnees-regie-autonome-des-transports-parisiens-ratp-ratp                                                                                                                                                                                                                                                                                                                                              
 05/04/2014 17            0   0.00000000    


 #/l-allocation-personnalisee-d-autonomie-apa-resultats-nationaux-trimestriels-30378428                                                                                                                                                                                                                                                                                                                           
 07/04/2014 235            0   0.00000000    


 #/l-hebergement-d-urgence-1980-2008-collection-politiques-publiques                                                                                                                                                                                                                                                                                                                                              
 11/04/2014 107            0   0.00000000    


 #/l-impot-sur-le-revenu-les-declarations-nationales                                                                                                                                                                                                                                                                                                                                                              
 05/04/2014 93            0   0.00000000    


 #/l-impot-sur-le-revenu-par-collectivite-territoriale                                                                                                                                                                                                                                                                                                                                                            
 04/04/2014 593            0   0.00000000    
 05/04/2014 24            0   3.88978943E-02
 06/04/2014 42            0  0.127465859    
 08/04/2014 3277            2   4.49771309    
 09/04/2014 1032           -1 -0.169082105    
 10/04/2014 1285            0   1.02750683    
 11/04/2014 1090            0  0.890644133    
 12/04/2014 1423            0   1.13632214    


 #/la-condition-etudiante-1960-2008-collection-politiques-publiques                                                                                                                                                                                                                                                                                                                                               
 05/04/2014 46            0   0.00000000    


 #/la-gestion-de-la-dette-objectifs-et-moyens-1985-2007-collection-politiques-publiques                                                                                                                                                                                                                                                                                                                           
 14/04/2014 153            0   0.00000000    


